@relation Results.Binary.Updated

@attribute TestID numeric
@attribute AP_RSSI numeric
@attribute AP_TxRate numeric
@attribute AP_Noise numeric
@attribute AP_MCS {MCS7,MCS6,MCS5,MCS4,MCS2,MCS1,MCS0,5.5M,MCS3}
@attribute AP_Throughput numeric
@attribute AP_FDR numeric
@attribute Client_RSSI numeric
@attribute Client_TxRate numeric
@attribute Client_Noise numeric
@attribute Client_MCS {MCS7,MCS5,MCS4,MCS3,MCS2,MCS1,MCS0,5.5M,MCS6,11.0M}
@attribute Client_Throughput numeric
@attribute Client_FDR numeric
@attribute iPerf_Throughput numeric
@attribute GoPing_Min numeric
@attribute GoPing_Avg numeric
@attribute GoPing_Max numeric
@attribute GoPing_Std.Dev numeric
@attribute GoPing_Loss numeric
@attribute class {0,1}

@data
350,-67,65,-95,MCS7,57.2,0.625383,-67,65,-95,MCS7,2.8,0.787059,41.102,590.75,737.153901,857.59,50.993002,0,0
351,-66,65,-95,MCS7,56.9,0.894959,-67,65,-95,MCS7,54.1,0.87786,43.87931,1.51,637.099526,867.05,231.583057,0.1,0
352,-68,65,-95,MCS7,56.9,0.899124,-66,65,-95,MCS7,54.9,0.886601,43.23,666.8,753.258706,860.95,33.567592,0,0
353,-70,65,-95,MCS7,49.5,0.886127,-69,58.5,-95,MCS6,47.4,0.834668,43.21,369.45,855.449842,1264.61,90.703255,0,0
354,-68,65,-95,MCS7,56.3,0.880889,-67,65,-95,MCS7,54.1,0.861334,43.41,652.62,754.042811,845.18,32.919589,0,0
355,-67,65,-95,MCS7,57.2,0.885687,-67,65,-95,MCS7,54.1,0.868807,43.46,657.12,752.219056,869.42,32.016139,0,0
356,-67,65,-95,MCS7,56.6,0.888948,-67,65,-95,MCS7,54.9,0.854235,43.343333,651.54,755.710629,833.45,32.301733,0,0
357,-69,65,-95,MCS7,56.9,0.890554,-67,65,-95,MCS7,52.9,0.874043,43.586667,669.2,755.625688,873.81,33.734781,0,0
358,-67,65,-95,MCS7,56.9,0.891742,-67,65,-95,MCS7,54.1,0.875747,43.393333,651.51,773.220021,1249.88,74.929645,0,0
359,-71,58.5,-95,MCS6,46.3,0.871887,-71,52,-95,MCS5,41.9,0.804997,43.2,686.68,990.691341,1542.01,114.628499,0,0
360,-67,65,-95,MCS7,57.2,0.867435,-67,65,-95,MCS7,48.6,0.868582,43.316667,613.64,755.048848,843.91,34.948614,0,0
361,-68,65,-95,MCS7,56.7,0.899353,-67,65,-95,MCS7,54.1,0.880753,43.7,1.44,652.348401,842.09,220.397904,0.09,0
362,-68,65,-95,MCS7,56.9,0.898225,-67,65,-95,MCS7,54.9,0.876158,43.356667,595.51,756.201,1041.93,41.188976,0,0
363,-73,52,-95,MCS5,42.1,0.829556,-73,52,-95,MCS5,32.5,0.750271,42.976667,744.77,1163.903825,1461.82,98.529045,0,0
364,-67,65,-95,MCS7,56.3,0.827684,-67,65,-95,MCS7,54.9,0.867506,43.32,670.11,761.667824,923.3,35.428389,0,0
365,-67,65,-95,MCS7,56.9,0.895085,-66,65,-95,MCS7,49.8,0.870673,43.37,674.51,756.799934,854.86,33.153165,0,0
366,-67,65,-95,MCS7,56.9,0.895824,-66,65,-95,MCS7,50.3,0.872883,43.533333,667.55,755.103151,861.39,33.142912,0,0
367,-67,65,-95,MCS7,54.7,0.896477,-67,65,-95,MCS7,54,0.873946,43.503333,671.69,758.493499,856.67,32.065375,0,0
368,-67,65,-95,MCS7,56.9,0.897068,-67,65,-95,MCS7,54,0.875563,43.48,578.56,803.844464,2377.41,214.793484,0.02,0
369,-76,39,-95,MCS4,33.2,0.897402,-77,39,-95,MCS4,31.4,0.711427,43.343333,699.78,1351.065427,2053.42,232.141757,0,0
370,-67,65,-95,MCS7,56.9,0.895904,-66,65,-95,MCS7,48.8,0.87566,43.653333,667.1,756.337311,849.36,32.098894,0,0
371,-67,65,-95,MCS7,56.9,0.89673,-68,65,-95,MCS7,54.9,0.867065,43.8,1.26,625.930783,845.18,239.523586,0.07,0
372,-68,65,-95,MCS7,56.9,0.899476,-67,65,-95,MCS7,49.8,0.880924,43.636667,667.63,755.138124,837.03,32.702045,0,0
373,-78,39,-95,MCS4,24.1,0.689442,-79,26,-95,MCS3,17.2,0.663977,42.9,696.39,1796.169821,2438.23,281.11337,0,0
374,-67,65,-95,MCS7,24.2,0.6881,-68,65,-95,MCS7,54.1,0.878912,43.386667,674.67,757.299167,850.9,32.975358,0,0
375,-67,65,-95,MCS7,56.9,0.896767,-68,65,-95,MCS7,54.1,0.879215,43.486667,661.45,756.397106,853.42,34.627544,0,0
376,-67,65,-95,MCS7,56.9,0.897468,-65,65,-95,MCS7,53.4,0.880779,43.31,668.13,756.158246,869.51,33.044951,0,0
377,-67,65,-95,MCS7,56.9,0.897887,-67,65,-95,MCS7,53.1,0.881169,43.6,666.39,755.328117,850.11,33.287988,0,0
378,-67,65,-95,MCS7,57.2,0.898025,-65,65,-95,MCS7,51.5,0.881632,43.37,432.55,817.595079,3856.72,350.63461,0.24,0
379,-82,19.5,-95,MCS2,16.7,0.807251,-82,19.5,-95,MCS2,16.6,0.224961,43.136667,679.33,2232.997629,3158.01,639.69892,0,0
380,-68,65,-95,MCS7,57.2,0.897192,-67,65,-95,MCS7,54.1,0.879318,43.25,654.92,756.636475,862.89,36.612682,0,0
381,-67,65,-95,MCS7,54.6,0.898275,-68,65,-95,MCS7,54.1,0.868434,43.865517,1.52,638.081744,871.22,227.13449,0.03,0
382,-67,65,-95,MCS7,52.9,0.901525,-68,65,-95,MCS7,49.2,0.88062,43.28,676.09,758.351258,872.96,33.701252,0,0
383,-84,19.5,-95,MCS2,11.7,0.693857,-83,19.5,-95,MCS2,10,0.689216,38.906667,691.14,2724.701238,3983.63,525.632992,0.23,0
384,-67,65,-95,MCS7,12.9,0.719828,-67,65,-95,MCS7,9.1,0.784044,42.693333,650.55,865.404475,3512.84,487.605753,0,0
385,-67,65,-95,MCS7,56.7,0.897964,-68,65,-95,MCS7,54.9,0.877223,43.523333,653.76,760.255455,868.4,33.849908,0,0
386,-67,65,-95,MCS7,56.9,0.898187,-65,65,-95,MCS7,52.4,0.877447,43.513333,653.92,755.387304,857.27,33.690709,0,0
387,-67,65,-95,MCS7,56.9,0.898314,-65,65,-95,MCS7,50.8,0.878089,43.533333,658.54,758.073845,869.57,34.44412,0,0
388,-67,65,-95,MCS7,55,0.898523,-68,65,-95,MCS7,49.5,0.878404,43.5,673.41,756.946345,847.4,33.335918,0,0
389,-87,6.5,-95,MCS0,5.6,0.810811,-87,13,-95,MCS1,5.1,0.713002,30.08,515.38,4707.325771,9434.64,2051.140063,0.49,0
390,-67,65,-95,MCS7,56.9,0.89818,-87,65,-95,MCS7,8.2,0.686807,42.203333,611.73,747.663807,828.37,32.538746,0,0
391,-67,65,-95,MCS7,56.3,0.9017,-68,65,-95,MCS7,54.1,0.854208,44.110345,1.42,632.153416,864.2,237.061124,0.12,0
392,-67,65,-95,MCS7,53.8,0.897931,-66,65,-95,MCS7,54.9,0.882334,43.426667,674.45,761.168786,851.76,33.726216,0,0
393,-89,6.5,-95,MCS0,4.2,0.710337,-87,6.5,-95,MCS0,3.3,0.575472,20.12,743.69,7826.80893,15737.68,3115.494442,0.95,0
394,-67,65,-95,MCS7,56.9,0.702171,-65,65,-95,MCS7,41.9,0.87989,42.533333,293.64,923.849792,6215.78,806.918341,0,0
395,-67,65,-95,MCS7,56.9,0.898473,-67,65,-95,MCS7,54.6,0.88017,43.356667,669.19,758.024091,866.64,34.489436,0,0
396,-68,65,-95,MCS7,56.9,0.89827,-66,65,-95,MCS7,52.9,0.880419,43.41,660.35,753.421797,837.78,32.133713,0,0
397,-67,65,-95,MCS7,56.9,0.898302,-67,65,-95,MCS7,54.1,0.880445,43.426667,650.8,756.269345,852.07,34.06343,0,0
398,-68,65,-95,MCS7,56.9,0.898357,-65,65,-95,MCS7,50.9,0.880611,43.303333,665.34,756.387912,859.66,34.634155,0,0
399,-89,5.5,-95,5.5M,1.9,0.698379,-90,5.5,-95,5.5M,2.7,0.493333,10.682333,306.55,9985.234064,28515.76,9609.049023,2.49,0
400,-67,65,-95,MCS7,56.9,0.68195,-68,65,-95,MCS7,47.6,0.878999,42.286667,488,633.385468,817.15,78.322202,0,0
401,-67,65,-95,MCS7,57.2,0.898988,-67,65,-95,MCS7,48,0.839433,43.755172,1.32,654.263794,889.27,220.929722,0.09,0
402,-67,65,-95,MCS7,56.6,0.900242,-67,65,-95,MCS7,54.9,0.841863,43.626667,646.63,754.37306,878.06,36.044451,0,0
403,-68,58.5,-95,MCS6,48.9,0.892736,-68,65,-95,MCS7,48.9,0.84219,43.02,452.12,866.534712,1140.12,69.113045,0,0
404,-68,65,-95,MCS7,56.9,0.886509,-67,65,-95,MCS7,54.1,0.839713,43.42,660.58,760.00786,850.73,34.448681,0,0
405,-67,65,-95,MCS7,56.9,0.889723,-67,65,-95,MCS7,54.1,0.85089,43.243333,669.61,757.667899,843.45,33.670744,0,0
406,-67,65,-95,MCS7,56.9,0.892041,-67,65,-95,MCS7,54.9,0.857816,43.18,657.83,758.745612,858.57,36.16595,0,0
407,-68,65,-95,MCS7,51.7,0.893791,-67,65,-95,MCS7,54.1,0.861446,43.52,678.49,762.098142,854.01,32.255833,0,0
408,-67,65,-95,MCS7,56.9,0.894153,-67,65,-95,MCS7,54.9,0.863159,43.283333,670.42,781.866814,1194.39,79.268392,0,0
409,-72,52,-95,MCS5,44.5,0.884442,-71,52,-95,MCS5,43.6,0.809134,43.1,301.13,1001.33194,1806.16,148.108796,0,0
410,-69,65,-95,MCS7,56.9,0.87342,-65,65,-95,MCS7,54.1,0.857698,43.16,659.77,757.399167,882.96,34.225723,0,0
411,-68,65,-95,MCS7,56.9,0.895691,-67,65,-95,MCS7,54.1,0.847377,43.727586,1.62,654.967444,869.84,214.993599,0.15,0
412,-67,65,-95,MCS7,56.9,0.899764,-68,65,-95,MCS7,51.8,0.869313,43.173333,630.36,756.475762,905.27,35.92211,0,0
413,-74,52,-95,MCS5,39,0.812123,-74,52,-95,MCS5,38.7,0.735139,42.916667,727.86,1193.032422,1543.68,104.648533,0,0
414,-67,65,-95,MCS7,56.9,0.814433,-65,65,-95,MCS7,54.1,0.742239,43.096667,554.08,758.998295,861.39,36.16354,0,0
415,-67,65,-95,MCS7,54.6,0.896443,-68,65,-95,MCS7,54.1,0.865166,43.43,665.14,759.816613,884.87,34.018448,0,0
416,-67,65,-95,MCS7,56.9,0.896177,-68,65,-95,MCS7,48.6,0.770344,43.703333,553.15,756.449356,841.76,36.333226,0,0
417,-67,65,-95,MCS7,56.9,0.896871,-67,65,-95,MCS7,51.2,0.871511,43.503333,669.16,753.882727,852.07,33.938291,0,0
418,-68,65,-95,MCS7,56.3,0.898109,-68,65,-95,MCS7,50.8,0.873837,43.126667,552.6,781.870369,2343.39,163.165476,0.11,0
419,-76,39,-95,MCS4,33.7,0.898177,-76,39,-95,MCS4,29.4,0.699704,42.93,651.74,1347.657192,1999.72,251.090215,0,0
420,-68,65,-95,MCS7,56.9,0.896526,-68,65,-95,MCS7,54.9,0.74772,43.303333,654.77,757.336933,955.14,37.148732,0,0
421,-69,65,-95,MCS7,56.9,0.903743,-68,65,-95,MCS7,48,0.834238,44.189655,1.61,664.143846,1032.22,209.054131,0.16,0
422,-67,65,-95,MCS7,53.5,0.902355,-67,65,-95,MCS7,48.3,0.834878,43.143333,668.81,758.234101,856.01,35.010284,0,0
423,-79,26,-95,MCS3,22.4,0.610342,-79,39,-95,MCS4,23.1,0.677966,43.24,695.1,1979.136876,2461.18,193.390833,0,0
424,-67,65,-95,MCS7,57.2,0.607019,-68,65,-95,MCS7,27.1,0.679245,43.233333,657.92,765.415922,1486.97,82.786132,0,0
425,-67,65,-95,MCS7,56.9,0.8982,-67,65,-95,MCS7,54.1,0.861587,43.56,678.3,763.183087,848.36,32.431055,0,0
426,-67,65,-95,MCS7,56.9,0.897421,-67,65,-95,MCS7,50.5,0.865323,43.21,674.11,756.331114,864.92,34.191217,0,0
427,-67,65,-95,MCS7,56.9,0.897548,-67,65,-95,MCS7,54.1,0.867838,43.343333,676.59,757.952787,853.62,33.173949,0,0
428,-67,65,-95,MCS7,56.9,0.898006,-65,65,-95,MCS7,54.1,0.87023,43.176667,290.52,787.397937,3692.96,330.97623,0.27,0
429,-82,19.5,-95,MCS2,16.7,0.897969,-82,19.5,-95,MCS2,16.1,0.726621,43.073333,508.47,1892.578706,2972.92,756.551764,0,0
430,-68,65,-95,MCS7,56.9,0.897008,-68,65,-95,MCS7,54.1,0.708926,43.176667,690.2,761.813539,853.98,32.555576,0,0
431,-66,65,-95,MCS7,56.9,0.896,-67,65,-95,MCS7,54.1,0.85046,43.862069,1.54,659.058812,1146.66,219.248667,0.09,0
432,-67,65,-95,MCS7,56.9,0.900698,-67,65,-95,MCS7,54.9,0.87809,43.393333,668.43,754.199263,841.39,33.80492,0,0
433,-85,13,-95,MCS1,10.5,0.668687,-86,13,-95,MCS2,10.6,0.685576,38.61,643.2,3405.371542,4521.43,850.542619,0.04,0
434,-68,65,-95,MCS7,56.9,0.897461,-68,65,-95,MCS7,50.6,0.874117,43.11,682.52,755.663681,847.29,32.190778,0,0
435,-68,65,-95,MCS7,54.9,0.897136,-68,65,-95,MCS7,54.1,0.866825,43.52,685.09,758.536239,855.74,33.884327,0,0
436,-67,65,-95,MCS7,56.9,0.897322,-68,65,-95,MCS7,54.1,0.87613,43.443333,598.1,755.257725,895.62,35.309025,0,0
437,-67,65,-95,MCS7,57.2,0.898081,-66,65,-95,MCS7,54.1,0.871963,43.273333,522.38,759.029387,1013.62,47.369959,0,0
438,-68,65,-95,MCS7,56.9,0.898987,-67,65,-95,MCS7,51.2,0.870354,43.373333,471.1,1340.177576,8221.6,1662.235482,0.01,0
439,-87,6.5,-95,MCS0,5.6,0.899503,-86,13,-95,MCS1,7.1,0.673836,29.383333,481.07,5278.462756,8667.77,2330.812802,0.43,0
440,-67,65,-95,MCS7,57.2,0.899102,-66,65,-95,MCS7,54.1,0.869966,42.746667,678.37,752.864973,847.72,31.89436,0,0
441,-68,65,-95,MCS7,35,0.889315,-67,65,-95,MCS7,54.1,0.880903,43.924138,38.59,676.118534,858.46,194.082378,0.1,0
442,-68,65,-95,MCS7,56.1,0.894294,-67,65,-95,MCS7,54.1,0.866429,43.446667,638.51,757.907908,976.4,36.46042,0,0
443,-88,5.5,-95,5.5M,3.5,0.856867,-88,11,-95,11.0M,3.6,0.550918,20.45,146.78,3663.127084,13905.66,2766.617116,0.72,0
444,-67,65,-95,MCS7,56.9,0.868756,-67,65,-95,MCS7,54.3,0.868941,42.44,336.5,716.659896,841.46,84.15957,0,0
445,-68,65,-95,MCS7,56.6,0.897368,-67,65,-95,MCS7,54.9,0.871212,43.493333,681.98,761.120292,871.13,34.399211,0,0
446,-68,65,-95,MCS7,54.4,0.897831,-66,65,-95,MCS7,54.9,0.871884,43.636667,654.87,757.594561,852.63,34.736905,0,0
447,-67,65,-95,MCS7,57.2,0.897429,-67,65,-95,MCS7,47.4,0.868667,43.326667,620.74,754.316073,857.41,35.769288,0,0
448,-68,65,-95,MCS7,56.9,0.898415,-67,65,-95,MCS7,51.2,0.869174,43.513333,660.5,756.082,847.39,32.838456,0,0
449,-88,5.5,-95,5.5M,1.8,0.74982,-90,5.5,-95,5.5M,2.5,0.820312,11.005333,208.23,7372.244067,30988.05,9115.274155,1.9,0
450,-68,65,-95,MCS7,56.9,0.737976,-66,65,-95,MCS7,49.2,0.865173,42.343667,319.78,543.751036,803.03,94.24934,0,0
451,-67,65,-95,MCS7,53.4,0.882677,-68,65,-95,MCS7,48.8,0.854502,44.175862,1.63,656.382844,896.88,204.626654,0.06,0
452,-68,65,-95,MCS7,56.9,0.900631,-68,65,-95,MCS7,54.9,0.863026,43.476667,360.49,758.598874,1352.42,71.4132,0,0
453,-71,58.5,-95,MCS6,48.8,0.887247,-67,65,-95,MCS7,45.7,0.848771,43.273333,378.04,870.119768,1366.15,99.667044,0,0
454,-67,65,-95,MCS7,56.9,0.884175,-67,65,-95,MCS7,53.4,0.842839,43.3,632.32,758.683582,948.58,37.896572,0,0
455,-68,65,-95,MCS7,56.9,0.887586,-68,65,-95,MCS7,54.1,0.852755,43.493333,662.8,752.655053,870.72,32.849136,0,0
456,-68,65,-95,MCS7,56.9,0.890267,-65,65,-95,MCS7,55.6,0.85864,43.516667,666.54,757.361741,840.94,32.315331,0,0
457,-68,65,-95,MCS7,55.6,0.891806,-67,65,-95,MCS7,51.2,0.862522,43.34,662.3,756.218978,854.95,34.092789,0,0
458,-68,65,-95,MCS7,56.9,0.892586,-69,65,-95,MCS7,55.6,0.858151,43.616667,468.07,765.874587,1242.28,76.858259,0,0
459,-70,58.5,-95,MCS6,44.5,0.882844,-71,58.5,-95,MCS6,39,0.818349,42.943333,438.07,993.64483,1383.41,117.733094,0,0
460,-68,65,-95,MCS7,56.9,0.893076,-68,65,-95,MCS7,42.8,0.814653,43.426667,659.01,752.494904,860.83,34.416861,0,0
461,-67,65,-95,MCS7,54.3,0.897995,-67,65,-95,MCS7,52.3,0.873954,44.144828,1.14,655.130543,878.17,213.969999,0.12,0
462,-67,65,-95,MCS7,56.9,0.899263,-67,65,-95,MCS7,54.1,0.886016,43.406667,671.07,754.374051,1075.89,34.401424,0,0
463,-74,52,-95,MCS5,39.2,0.823269,-72,52,-95,MCS5,32.6,0.729206,43.25,727.51,1170.530497,1588.96,119.061782,0,0
464,-68,65,-95,MCS7,57.2,0.825777,-66,65,-95,MCS7,53.7,0.881019,43.166667,671.21,755.130503,862.94,33.227922,0,0
465,-68,65,-95,MCS7,56.9,0.896171,-68,65,-95,MCS7,49.8,0.728042,43.38,667.54,755.006086,874.65,32.629323,0,0
466,-67,65,-95,MCS7,56.9,0.89697,-67,65,-95,MCS7,47.6,0.745362,43.55,671.93,757.997598,845.38,32.17051,0,0
467,-67,65,-95,MCS7,56.6,0.897151,-67,65,-95,MCS7,51.5,0.879419,43.53,619.75,758.882953,1104.25,45.179454,0,0
468,-67,65,-95,MCS7,57.2,0.897434,-67,65,-95,MCS7,49.1,0.87918,43.663333,671.07,828.395383,2130.51,226.893046,0,0
469,-76,39,-95,MCS4,32.3,0.897721,-75,39,-95,MCS4,20.5,0.706049,43.1,705.54,1366.508237,1789.25,216.263569,0,0
470,-67,65,-95,MCS7,33.7,0.896092,-68,65,-95,MCS7,54.1,0.794563,43.003333,663.65,757.152118,847.64,34.393877,0,0
471,-67,65,-95,MCS7,56.9,0.897573,-67,65,-95,MCS7,54.1,0.855484,43.813793,1.45,641.864438,845.92,226.487543,0.09,0
472,-67,65,-95,MCS7,57.2,0.898226,-67,65,-95,MCS7,50.5,0.873271,43.32,684.98,760.115565,854.78,32.631553,0,0
473,-78,39,-95,MCS4,22.4,0.660023,-78,39,-95,MCS4,24.5,0.67366,42.986667,713.38,1910.112129,2576.86,256.266513,0,0
474,-67,65,-95,MCS7,22.4,0.893458,-68,65,-95,MCS7,27.4,0.677687,43.19,643.03,785.428758,2280.34,160.546605,0,0
475,-68,65,-95,MCS7,54.4,0.894001,-67,65,-95,MCS7,54.1,0.870189,43.343333,675.42,756.930571,872.98,33.86545,0,0
476,-68,65,-95,MCS7,55.2,0.895923,-66,65,-95,MCS7,53.2,0.872358,43.126667,664.88,753.307945,843.41,32.974597,0,0
477,-67,65,-95,MCS7,56.9,0.896865,-67,65,-95,MCS7,54.1,0.87409,43.216667,657.89,757.07069,866.28,34.215219,0,0
478,-68,65,-95,MCS7,56.9,0.897268,-65,65,-95,MCS7,54.1,0.874784,43.516667,652.93,849.869405,3589.96,421.979365,0,0
479,-82,19.5,-95,MCS2,16.7,0.875577,-81,19.5,-95,MCS2,16.3,0.718761,43.226667,686.53,2378.886467,3090.49,609.815021,0.01,0
480,-67,65,-95,MCS7,57.2,0.896493,-68,65,-95,MCS7,54.1,0.87382,43.37,454.15,754.305671,973.67,44.038409,0,0
481,-68,65,-95,MCS7,54.9,0.899807,-67,65,-95,MCS7,48.9,0.830083,43.748276,1.61,647.188574,869.66,228.917539,0.07,0
482,-67,65,-95,MCS7,56.9,0.89802,-67,65,-95,MCS7,54.1,0.852701,43.233333,628.6,753.924834,844.07,34.586215,0,0
483,-84,19.5,-95,MCS2,13.8,0.70655,-85,19.5,-95,MCS2,11.4,0.697025,38.706667,705.94,3006.540854,4398.52,729.739041,0.13,0
484,-67,65,-95,MCS7,56.9,0.71812,-66,65,-95,MCS7,52.7,0.864376,42.833333,652.05,753.194574,857.97,32.2913,0,0
485,-68,65,-95,MCS7,56.9,0.897913,-65,65,-95,MCS7,54.1,0.867806,43.393333,678.28,759.091629,851.35,32.682857,0,0
486,-67,65,-95,MCS7,57.2,0.89848,-67,65,-95,MCS7,48.9,0.870057,43.353333,643.13,754.784699,850.92,33.905534,0,0
487,-68,65,-95,MCS7,56.9,0.898912,-65,65,-95,MCS7,54.9,0.87183,43.463333,675.02,756.529412,863.07,34.093729,0,0
488,-68,65,-95,MCS7,56.9,0.898938,-66,65,-95,MCS7,54.1,0.872883,43.34,667.4,843.937487,8857.06,809.511774,0.01,0
489,-87,6.5,-95,MCS1,5.6,0.61783,-87,13,-95,MCS1,6.7,0.693472,29.453333,691.26,5261.064972,10203.94,2209.687896,0.13,0
490,-67,65,-95,MCS7,57.2,0.606098,-67,65,-95,MCS7,49.4,0.857348,42.713333,660.33,757.978251,856.65,33.061258,0,0
491,-68,65,-95,MCS7,56.9,0.893703,-67,65,-95,MCS7,48.9,0.868217,43.689655,1.62,645.638996,989.54,223.781975,0.08,0
492,-68,65,-95,MCS7,57.2,0.894069,-68,65,-95,MCS7,54.9,0.869602,43.413333,534.15,758.994647,916.8,39.712707,0,0
493,-88,5.5,-95,5.5M,3.5,0.626543,-89,6.5,-95,11.0M,3.6,0.543877,20.11,561.21,8453.632391,14608.49,4087.955804,0.25,0
494,-69,65,-95,MCS7,57.2,0.695463,-68,65,-95,MCS7,53.1,0.864691,42.763333,652.12,760.214502,885.61,34.788979,0,0
495,-69,65,-95,MCS7,57.2,0.897138,-67,65,-95,MCS7,49.1,0.867897,43.32,660.64,755.306352,855.31,33.631746,0,0
496,-67,65,-95,MCS7,56.9,0.897362,-66,65,-95,MCS7,48.3,0.860608,43.553333,665.27,759.513159,867.45,35.882598,0,0
497,-68,65,-95,MCS7,57.2,0.897865,-67,65,-95,MCS7,51.5,0.86894,43.243333,608.66,754.955676,840.03,34.145116,0,0
498,-68,65,-95,MCS7,54.3,0.897878,-65,65,-95,MCS7,48.3,0.870581,43.24,676.78,810.351965,10770.52,707.275982,0.01,0
499,-90,5.5,-95,5.5M,2.5,0.702303,-89,5.5,-95,5.5M,2.4,0.791524,10.830667,219.5,9447.703515,27235.86,8386.227264,1.28,0
500,-67,65,-95,MCS7,56.9,0.897979,-67,65,-95,MCS7,54.1,0.866655,42.486667,409.03,727.183986,1071.25,82.426646,0,0
